Cluster members	Cluster ID
UPI000D16FA94	UniRef90_A0A2R4FVR2
UPI00102AD384	UniRef90_A0A2R4FVR2
A0A2N3W157	UniRef90_A0A2N3W157
A0A371XZX6	UniRef90_A0A371XZX6
A0A2M9JN27	UniRef90_A0A371XZX6
A0A2N3VMY9	UniRef90_A0A2N3VMY9
A0A2N0EMY1	UniRef90_A0A2N0EMY1
A0A2N5N8X2	UniRef90_A0A2N5N8X2
A0A2N0FA02	UniRef90_A0A2N0FA02
A0A2M9AXG9	UniRef90_A0A2M9AXG9
UPI0003A6EC4D	UniRef90_A0A2M9AXG9
UPI0003AAB484	UniRef90_A0A2M9AXG9
UPI0003FB0087	UniRef90_A0A2M9AXG9
UPI00055DFC27	UniRef90_A0A2M9AXG9
E4NIX2	UniRef90_E4NIX2
A0A327TWG3	UniRef90_E4NIX2
A0A3N1Y9D4	UniRef90_E4NIX2
A0A3N4RG49	UniRef90_E4NIX2
A0A2N0EJ18	UniRef90_E4NIX2
UPI0005259DE0	UniRef90_E4NIX2
UPI000D11B34A	UniRef90_E4NIX2
UPI00055EB94F	UniRef90_E4NIX2
UPI000F462188	UniRef90_E4NIX2
UPI000F507EED	UniRef90_E4NIX2
UPI0004C3FC1B	UniRef90_E4NIX2
UPI000DB9CE8C	UniRef90_E4NIX2
UPI000D124594	UniRef90_E4NIX2
UPI000C2C68D1	UniRef90_E4NIX2
A0A2N0IYA6	UniRef90_A0A2N0IYA6
A0A2M9JYU3	UniRef90_A0A2M9JYU3
A0A2N0EMI0	UniRef90_A0A2N0EMI0
A0A2N0F896	UniRef90_A0A2N0F896
A0A2S5HXS6	UniRef90_A0A2S5HXS6
A0A2S5HJB7	UniRef90_A0A2S5HXS6
A0A2S5HVI5	UniRef90_A0A2S5HVI5
A0A2S5H232	UniRef90_A0A2S5HVI5
A0A2T0SDN8	UniRef90_A0A2T0SDN8
A0A2S4YT21	UniRef90_A0A2S4YT21
A0A2T0SFF5	UniRef90_A0A2T0SFF5
UPI000D085BE7	UniRef90_A0A2T0SFF5
A0A2S8HFA9	UniRef90_A0A2S8HFA9
A0A2S4ZBM4	UniRef90_A0A2S4ZBM4
A0A2N3WB72	UniRef90_A0A2N3WB72
A0A2S4Y8Z5	UniRef90_A0A2S4Y8Z5
A0A2N5XIT6	UniRef90_A0A2N5XIT6
A0A2T0SER9	UniRef90_A0A2T0SER9
A0A2T0THC7	UniRef90_A0A2T0THC7
UPI000D04AE4E	UniRef90_A0A2T0THC7
A0A2S4XTA6	UniRef90_A0A2S4XTA6
A0A2T0SQW9	UniRef90_A0A2T0SQW9
A0A2N3WL24	UniRef90_A0A2N3WL24
UPI000E234B4C	UniRef90_A0A2N3WL24
A0A2T0S5T1	UniRef90_A0A2T0S5T1
A0A2S4Y7Y4	UniRef90_A0A2S4Y7Y4
A0A2S6WAD3	UniRef90_A0A2S6WAD3
A0A2S6PHL6	UniRef90_A0A2S6PHL6
A0A2M8THI5	UniRef90_A0A2M8THI5
A0A2S5VYK6	UniRef90_A0A2S5VYK6
A0A2T0SI37	UniRef90_A0A2T0SI37
A0A2S4Y4M6	UniRef90_A0A2S4Y4M6
A0A2S4Y988	UniRef90_A0A2S4Y4M6
A0A2G7AM71	UniRef90_A0A2S4Y4M6
UPI00055B8725	UniRef90_A0A2S4Y4M6
UPI0010631A0D	UniRef90_A0A2S4Y4M6
A0A2S4YNZ4	UniRef90_A0A2S4YNZ4
A0A3N5ANS0	UniRef90_A0A2S4YNZ4
UPI0004C6623D	UniRef90_A0A2S4YNZ4
A0A2S4Y5H7	UniRef90_A0A2S4Y5H7
A0A3N1N0K2	UniRef90_A0A3N1N0K2
A0A2S6WHF5	UniRef90_A0A3N1N0K2
UPI0008517383	UniRef90_A0A3N1N0K2
A0A2T0SWW0	UniRef90_A0A2T0SWW0
UPI000D05FEEA	UniRef90_A0A2T0SWW0
A0A2S4YVG6	UniRef90_A0A2S4YVG6
A0A2M9IB91	UniRef90_A0A2M9IB91
UPI000D19A78F	UniRef90_A0A2M9IB91
A0A2S4Y8U7	UniRef90_A0A2S4Y8U7
A0A2T0RJD1	UniRef90_A0A2T0RJD1
UPI000D0712AE	UniRef90_A0A2T0RJD1
A0A2S5VMI9	UniRef90_A0A2S5VMI9
UPI0006FC2198	UniRef90_A0A2S5VMI9
A0A2M9LF05	UniRef90_A0A2M9LF05
UPI000C278107	UniRef90_A0A2M9LF05
A0A2S4YQQ2	UniRef90_A0A2S4YQQ2
A0A2S4YBJ2	UniRef90_A0A2S4YBJ2
A0A2T0SQE6	UniRef90_A0A2T0SQE6
A0A0M8VAX6	UniRef90_A0A0M8VAX6
A0A2S4YPC2	UniRef90_A0A0M8VAX6
A0A0J7Z3U0	UniRef90_A0A0M8VAX6
A0A3S9MJE2	UniRef90_A0A0M8VAX6
A0A117MMK6	UniRef90_A0A0M8VAX6
UPI00069D45DA	UniRef90_A0A0M8VAX6
A0A2T0S4B6	UniRef90_A0A2T0S4B6
A0A2N3WCE6	UniRef90_A0A2N3WCE6
UPI0009DB8E8C	UniRef90_A0A2N3WCE6
UPI00099D8C15	UniRef90_A0A2N3WCE6
UPI0009DBA801	UniRef90_A0A2N3WCE6
UPI00106E0312	UniRef90_A0A2N3WCE6
A0A2M9ZIA6	UniRef90_A0A2M9ZIA6
A0A2S4YZE1	UniRef90_A0A2S4YZE1
A0A2S4YTD1	UniRef90_A0A2S4YTD1
A0A2M9ILA5	UniRef90_A0A2M9ILA5
A0A2T0SEM9	UniRef90_A0A2T0SEM9
UPI000D051D1B	UniRef90_A0A2T0SEM9
A0A2S6PQE3	UniRef90_A0A2S6PQE3
A0A2T0SMB8	UniRef90_A0A2T0SMB8
UPI000D06FC6F	UniRef90_A0A2T0SMB8
A0A2T0SDR0	UniRef90_A0A2T0SDR0
A0A2T0S5Y8	UniRef90_A0A2T0S5Y8
A0A2M8LZB1	UniRef90_A0A2M8LZB1
A0A2S4Y5D3	UniRef90_A0A2S4Y5D3
A0A2N9BLR0	UniRef90_A0A2N9BLR0
A0A2S4YPK0	UniRef90_A0A2N9BLR0
UPI0010628D07	UniRef90_A0A2N9BLR0
B5HRM4	UniRef90_B5HRM4
A0A2S6WBB4	UniRef90_B5HRM4
A0A2T4NAK9	UniRef90_B5HRM4
UPI0004BF123F	UniRef90_B5HRM4
A0A3N6G945	UniRef90_A0A3N6G945
A0A2S6PVY8	UniRef90_A0A3N6G945
UPI000851ED70	UniRef90_A0A3N6G945
A0A2S4YBH2	UniRef90_A0A2S4YBH2
A0A2S4YAQ7	UniRef90_A0A2S4YAQ7
A0A2N1RR78	UniRef90_A0A2N1RR78
A0A2T0RNY5	UniRef90_A0A2T0RNY5
UPI000D0822B7	UniRef90_A0A2T0RNY5
A0A2T0REB6	UniRef90_A0A2T0REB6
A0A2M9IEP0	UniRef90_A0A2M9IEP0
A0A2S6WPT2	UniRef90_A0A2S6WPT2
A0A2T0S3C3	UniRef90_A0A2T0S3C3
A0A2T0STG1	UniRef90_A0A2T0STG1
A0A2S4Y4P5	UniRef90_A0A2S4Y4P5
A0A2T0RNX6	UniRef90_A0A2T0RNX6
A0A2S6Q1S8	UniRef90_A0A2S6Q1S8
A0A2M8LV92	UniRef90_A0A2M8LV92
A0A2T0SB38	UniRef90_A0A2T0SB38
A0A2M8LPL0	UniRef90_A0A2M8LPL0
A0A2S1YU83	UniRef90_A0A2S1YU83
A0A2S1T1R9	UniRef90_A0A2S1YU83
UPI00036AA2FD	UniRef90_A0A2S1YU83
UPI00039FB3DB	UniRef90_A0A2S1YU83
UPI00048A1408	UniRef90_A0A2S1YU83
UPI00106C858F	UniRef90_A0A2S1YU83
A0A2R6VZD5	UniRef90_A0A2R6VZD5
A0A2R6W3D6	UniRef90_A0A2R6W3D6
A0A2R6NQ26	UniRef90_A0A2R6NQ26
A0A2R6NQN4	UniRef90_A0A2R6NQN4
A0A2R9SUX3	UniRef90_A0A2R9SUX3
A0A2S6IEB5	UniRef90_A0A2S6IEB5
A0A2S6IWH4	UniRef90_A0A2S6IWH4
A0A2T0N2B7	UniRef90_A0A2T0N2B7
UPI000D059BB0	UniRef90_A0A2T0N2B7
A0A2T0THH6	UniRef90_A0A2T0THH6
A0A2T0MUG9	UniRef90_A0A2T0MUG9
UPI000D06970A	UniRef90_A0A2T0MUG9
A0A2S6I779	UniRef90_A0A2S6I779
A0A2S9PYJ2	UniRef90_A0A2S9PYJ2
A0A2T0S4C0	UniRef90_A0A2T0S4C0
UPI000D081835	UniRef90_A0A2T0S4C0
A0A2T0PYW2	UniRef90_A0A2T0PYW2
A0A2T0MUL2	UniRef90_A0A2T0MUL2
A0A2T0SXM4	UniRef90_A0A2T0SXM4
A0A2T0MUG5	UniRef90_A0A2T0MUG5
UPI00066B4306	UniRef90_A0A2T0MUG5
A0A2T0SZF6	UniRef90_A0A2T0SZF6
A0A2T0SQU6	UniRef90_A0A2T0SQU6
A0A2S2QDJ0	UniRef90_A0A2S2QDJ0
UPI000DCA20F8	UniRef90_A0A2S2QDJ0
A0A2S6HQ56	UniRef90_A0A2S6HQ56
A0A3E2NI58	UniRef90_A0A2S6HQ56
UPI000CEC3ABB	UniRef90_A0A2S6HQ56
A0A2R6HL54	UniRef90_A0A2R6HL54
A0A2R6IMV2	UniRef90_A0A2R6IMV2
A0A2R7WZE6	UniRef90_A0A2R7WZE6
A0A2T0TME5	UniRef90_A0A2T0TME5
A0A2T7EMH7	UniRef90_A0A2T7EMH7
A0A2S3GWU1	UniRef90_A0A2T7EMH7
A0A3L6QVR9	UniRef90_A0A2T7EMH7
A0A2T0QEJ7	UniRef90_A0A2T0QEJ7
A0A2S0VY56	UniRef90_A0A2S0VY56
A0A2T0UL63	UniRef90_A0A2T0UL63
A0A2T7EMJ4	UniRef90_A0A2T7EMJ4
A0A2S3GX75	UniRef90_A0A2T7EMJ4
A0A2T0STY6	UniRef90_A0A2T0STY6
UPI000A4A83B9	UniRef90_A0A2T0STY6
A0A2S6IP48	UniRef90_A0A2S6IP48
A0A2S6IDN3	UniRef90_A0A2S6IDN3
A0A2T0STL1	UniRef90_A0A2T0STL1
A0A2S3ZDC9	UniRef90_A0A2S3ZDC9
UPI000CD402A2	UniRef90_A0A2S3ZDC9
A0A2S7BP45	UniRef90_A0A2S7BP45
UPI0009B7EDB1	UniRef90_A0A2S7BP45
UPI0009BA1909	UniRef90_A0A2S7BP45
UPI000C858769	UniRef90_A0A2S7BP45
UPI000CEEDCF5	UniRef90_A0A2S7BP45
UPI000CEF1155	UniRef90_A0A2S7BP45
UPI000CEF38C2	UniRef90_A0A2S7BP45
A0A2S3ZFR2	UniRef90_A0A2S3ZFR2
A0A2S3ZK62	UniRef90_A0A2S3ZFR2
A0A2H8TZ85	UniRef90_A0A2H8TZ85
A0A2S2QBS4	UniRef90_A0A2H8TZ85
A0A2S2R2D8	UniRef90_A0A2H8TZ85
UPI000EFE9F77	UniRef90_A0A2H8TZ85
UPI000EFF7598	UniRef90_A0A2H8TZ85
UPI00100EE0ED	UniRef90_A0A2H8TZ85
UPI00100E8EEA	UniRef90_A0A2H8TZ85
UPI000EFDD0F5	UniRef90_A0A2H8TZ85
UPI001010048A	UniRef90_A0A2H8TZ85
UPI00046BD144	UniRef90_A0A2H8TZ85
UPI00046BC8F8	UniRef90_A0A2H8TZ85
UPI000B930F0E	UniRef90_A0A2H8TZ85
UPI00046B7ADA	UniRef90_A0A2H8TZ85
UPI000B938B36	UniRef90_A0A2H8TZ85
UPI000DCA161E	UniRef90_A0A2H8TZ85
A0A2T0SZH6	UniRef90_A0A2T0SZH6
A0A2T0SQU3	UniRef90_A0A2T0SQU3
A0A2T0SZC9	UniRef90_A0A2T0SZC9
A0A2T0UCT0	UniRef90_A0A2T0UCT0
UPI000D06197E	UniRef90_A0A2T0UCT0
UPI000DD4DE6E	UniRef90_A0A2T0UCT0
A0A2T0ULS6	UniRef90_A0A2T0ULS6
A0A2T0T066	UniRef90_A0A2T0T066
A0A2S6IUP7	UniRef90_A0A2S6IUP7
A0A2S1ZA84	UniRef90_A0A2S1ZA84
A0A2T0UFW2	UniRef90_A0A2T0UFW2
A0A2S9PNK0	UniRef90_A0A2S9PNK0
A0A2R6NQT2	UniRef90_A0A2R6NQT2
A0A2T0UFZ9	UniRef90_A0A2T0UFZ9
UPI000D08286E	UniRef90_A0A2T0UFZ9
A0A2R7T2Z3	UniRef90_A0A2R7T2Z3
A0A2T0PYW9	UniRef90_A0A2T0PYW9
A0A2T0TH55	UniRef90_A0A2T0TH55
A0A2T0U690	UniRef90_A0A2T0U690
A0A2R6R6R8	UniRef90_A0A2R6R6R8
A0A2T0SWL2	UniRef90_A0A2T0SWL2
A0A2S9PWJ6	UniRef90_A0A2S9PWJ6
A0A2T0SQD9	UniRef90_A0A2T0SQD9
A0A2S1JR68	UniRef90_A0A2S1JR68
A0A2T0UAP7	UniRef90_A0A2T0UAP7
A0A426V0V9	UniRef90_A0A2T0UAP7
A0A2T0T2M3	UniRef90_A0A2T0T2M3
A0A2S6IPL4	UniRef90_A0A2S6IPL4
UPI000CEBB159	UniRef90_A0A2S6IPL4
A0A2T0UPS7	UniRef90_A0A2T0UPS7
A0A2S9XFD6	UniRef90_A0A2S9XFD6
UPI000D092251	UniRef90_A0A2S9XFD6
A0A2S6IVC3	UniRef90_A0A2S6IVC3
UPI000CECC646	UniRef90_A0A2S6IVC3
A0A2T0SU11	UniRef90_A0A2T0SU11
A0A2R6W363	UniRef90_A0A2R6W363
A0A2T0TML6	UniRef90_A0A2T0TML6
A0A2S6XG53	UniRef90_A0A2S6XG53
UPI000CEDA1A5	UniRef90_A0A2S6XG53
A0A2R7Z1D0	UniRef90_A0A2R7Z1D0
A0A2T0S7H1	UniRef90_A0A2T0S7H1
A0A2S6ITS9	UniRef90_A0A2S6ITS9
UPI000CEB8DDF	UniRef90_A0A2S6ITS9
A0A2T0U817	UniRef90_A0A2T0U817
A0A2T0T6L8	UniRef90_A0A2T0T6L8
A0A2S6IG12	UniRef90_A0A2S6IG12
A0A2R6HU54	UniRef90_A0A2R6HU54
A0A2S6WA48	UniRef90_A0A2S6WA48
A0A2T4NG15	UniRef90_A0A2S6WA48
A0A2T0UPT7	UniRef90_A0A2T0UPT7
A0A2T0Q9G0	UniRef90_A0A2T0Q9G0
A0A2T0MY23	UniRef90_A0A2T0MY23
A0A2S2GIA1	UniRef90_A0A2S2GIA1
A0A2S6XFU4	UniRef90_A0A2S6XFU4
A0A3N1DEW7	UniRef90_A0A2S6XFU4
UPI000D5A1835	UniRef90_A0A2S6XFU4
UPI000F0448E0	UniRef90_A0A2S6XFU4
A0A2T7CD68	UniRef90_A0A2T7CD68
A0A2T8I516	UniRef90_A0A2T7CD68
UPI000DF4E70B	UniRef90_A0A2T7CD68
A0A2T0KEM4	UniRef90_A0A2T0KEM4
A0A2S6GLW8	UniRef90_A0A2S6GLW8
A0A2S6GWH6	UniRef90_A0A2S6GWH6
A0A2S6Z3E0	UniRef90_A0A2S6Z3E0
A0A2T3YS93	UniRef90_A0A2T3YS93
A0A2T3ZAI8	UniRef90_A0A2T3ZAI8
A0A2S1IMW1	UniRef90_A0A2S1IMW1
A0A370VZX2	UniRef90_A0A2S1IMW1
A0A2S2NNU3	UniRef90_A0A2S2NNU3
A0A2S4D4I0	UniRef90_A0A2S4D4I0
A0A2U1M861	UniRef90_A0A2U1M861
A0A2T1EPV4	UniRef90_A0A2T1EPV4
A0A2S0VXE5	UniRef90_A0A2S0VXE5
A0A2T0KG13	UniRef90_A0A2T0KG13
UPI000D06D750	UniRef90_A0A2T0KG13
A0A2T3YRT7	UniRef90_A0A2T3YRT7
A0A2T0K197	UniRef90_A0A2T0K197
A0A2T0JZW8	UniRef90_A0A2T0JZW8
A0A2T3Z6I1	UniRef90_A0A2T3Z6I1
A0A2T0JZD0	UniRef90_A0A2T0JZD0
UPI000D04A5CE	UniRef90_A0A2T0JZD0
UPI00105E4224	UniRef90_A0A2T0JZD0
A0A2T0JXU2	UniRef90_A0A2T0JXU2
A0A2T0KFW0	UniRef90_A0A2T0KFW0
A0A2S6IE67	UniRef90_A0A2S6IE67
A0A2S1IIR6	UniRef90_A0A2S1IIR6
A0A2T0MDH5	UniRef90_A0A2T0MDH5
UPI000D054D8B	UniRef90_A0A2T0MDH5
A0A2T0MUK1	UniRef90_A0A2T0MUK1
UPI000D0660B7	UniRef90_A0A2T0MUK1
A0A329B250	UniRef90_A0A329B250
A0A2S0PDG6	UniRef90_A0A329B250
A0A316F3D4	UniRef90_A0A316F3D4
A0A2T0KGE7	UniRef90_A0A316F3D4
D6A8W0	UniRef90_D6A8W0
A0A2U3GVB5	UniRef90_D6A8W0
A0A2U3H517	UniRef90_D6A8W0
UPI00047521D6	UniRef90_D6A8W0
UPI0009C16D10	UniRef90_D6A8W0
A0A0X3XRJ4	UniRef90_A0A0X3XRJ4
A0A370VZB2	UniRef90_A0A0X3XRJ4
A0A2S1INI5	UniRef90_A0A0X3XRJ4
UPI0006E18299	UniRef90_A0A0X3XRJ4
UPI000A3A98B2	UniRef90_A0A0X3XRJ4
A0A2S7FE64	UniRef90_A0A2S7FE64
D6A8V9	UniRef90_D6A8V9
A0A2U3GVD3	UniRef90_D6A8V9
UPI00030F48EE	UniRef90_D6A8V9
UPI0009BF821E	UniRef90_D6A8V9
A0A2U1PN50	UniRef90_A0A2U1PN50
A0A2T0KFA7	UniRef90_A0A2T0KFA7
A0A316FJI4	UniRef90_A0A2T0KFA7
UPI000D06A23C	UniRef90_A0A2T0KFA7
A0A2T0KHP7	UniRef90_A0A2T0KHP7
A0A2T0KGC3	UniRef90_A0A2T0KGC3
A0A2T6FCY8	UniRef90_A0A2T6FCY8
A0A2S8ZI68	UniRef90_A0A2S8ZI68
A0A2U1PN52	UniRef90_A0A2U1PN52
A0A2T7TER5	UniRef90_A0A2T7TER5
UPI0004BE986D	UniRef90_A0A2T7TER5
UPI00101CB08E	UniRef90_A0A2T7TER5
A0A2S4YUW2	UniRef90_A0A2S4YUW2
A0A2T0JZE2	UniRef90_A0A2T0JZE2
A0A2S4Z623	UniRef90_A0A2S4Z623
A0A2S4YHS1	UniRef90_A0A2S4YHS1
A0A2S4Y024	UniRef90_A0A2S4Y024
A0A2U1MVK6	UniRef90_A0A2U1MVK6
A0A2T0K012	UniRef90_A0A2T0K012
UPI0010601869	UniRef90_A0A2T0K012
A0A2T0JZD6	UniRef90_A0A2T0JZD6
UPI000D07AB8D	UniRef90_A0A2T0JZD6
D5ZVL7	UniRef90_D5ZVL7
A0A2U3GU95	UniRef90_D5ZVL7
UPI0001AEF788	UniRef90_D5ZVL7
UPI0003751D4C	UniRef90_D5ZVL7
UPI0009C11545	UniRef90_D5ZVL7
A0A2T0JUW8	UniRef90_A0A2T0JUW8
A0A2U0ZAY6	UniRef90_A0A2U0ZAY6
A0A2T0MWI6	UniRef90_A0A2T0MWI6
A0A2S4YEE0	UniRef90_A0A2S4YEE0
D5ZWG5	UniRef90_D5ZWG5
A0A2U3H1Z6	UniRef90_D5ZWG5
UPI0002EA01FD	UniRef90_D5ZWG5
UPI0009C0D97B	UniRef90_D5ZWG5
A0A2T0M0P1	UniRef90_A0A2T0M0P1
A0A2S1INX8	UniRef90_A0A2S1INX8
A0A370VYY5	UniRef90_A0A2S1INX8
UPI0006E320A4	UniRef90_A0A2S1INX8
A0A2S4XZN6	UniRef90_A0A2S4XZN6
UPI0004C20280	UniRef90_A0A2S4XZN6
UPI0004C544BD	UniRef90_A0A2S4XZN6
UPI000DA614D7	UniRef90_A0A2S4XZN6
A0A2T0KFA3	UniRef90_A0A2T0KFA3
A0A2S4Z7P6	UniRef90_A0A2S4Z7P6
A0A2T0MY09	UniRef90_A0A2T0MY09
UPI000D082646	UniRef90_A0A2T0MY09
A0A2T0KNU1	UniRef90_A0A2T0KNU1
A0A2T0K3L2	UniRef90_A0A2T0K3L2
A0A2U0Z693	UniRef90_A0A2U0Z693
A0A2S6XE01	UniRef90_A0A2S6XE01
UPI00098AFEFB	UniRef90_A0A2S6XE01
UPI0004CBFE62	UniRef90_A0A2S6XE01
A0A2T0KEZ6	UniRef90_A0A2T0KEZ6
UPI000D064506	UniRef90_A0A2T0KEZ6
A0A327Z145	UniRef90_A0A327Z145
A0A2T0K8D9	UniRef90_A0A327Z145
A0A3T1AKJ0	UniRef90_A0A327Z145
A0A2T0K3K6	UniRef90_A0A2T0K3K6
A0A2T0KC24	UniRef90_A0A2T0KC24
UPI000D0806BD	UniRef90_A0A2T0KC24
A0A2T0MY04	UniRef90_A0A2T0MY04
A0A2S6IFZ7	UniRef90_A0A2S6IFZ7
UPI000CEC07A5	UniRef90_A0A2S6IFZ7
A0A2T0KFW6	UniRef90_A0A2T0KFW6
UPI000D05A928	UniRef90_A0A2T0KFW6
A0A2T0K696	UniRef90_A0A2T0K696
A0A2T0KIK5	UniRef90_A0A2T0KIK5
A0A2S0VM74	UniRef90_A0A2S0VM74
A0A2T0JZE6	UniRef90_A0A2T0JZE6
A0A2T0MUI0	UniRef90_A0A2T0MUI0
A0A2T2N7B3	UniRef90_A0A2T2N7B3
A0A2T7T554	UniRef90_A0A2T7T554
A0A2T6FR76	UniRef90_A0A2T6FR76
A0A2T3VFA0	UniRef90_A0A2T3VFA0
A0A2T2N946	UniRef90_A0A2T2N946
A0A2U0YKE1	UniRef90_A0A2U0YKE1
UPI000E32912F	UniRef90_A0A2U0YKE1
A0A2T7K5Z5	UniRef90_A0A2T7K5Z5
A0A2T4BTQ6	UniRef90_A0A2T4BTQ6
A0A2T4B0D5	UniRef90_A0A2T4B0D5
A0A2U2ZU26	UniRef90_A0A2U2ZU26
A0A2T4B7J2	UniRef90_A0A2T4B7J2
A0A2T4CJV4	UniRef90_A0A2T4CJV4
A0A2U2ZU92	UniRef90_A0A2U2ZU92
A0A2T5AE51	UniRef90_A0A2T5AE51
A0A2U2B3L4	UniRef90_A0A2U2B3L4
A0A2T6L3B3	UniRef90_A0A2T6L3B3
UPI00104EE7CB	UniRef90_A0A2T6L3B3
A0A2U2YZI6	UniRef90_A0A2U2YZI6
A0A2T3G8P6	UniRef90_A0A2T3G8P6
A0A2U2BCW9	UniRef90_A0A2U2BCW9
A0A2U2ZU86	UniRef90_A0A2U2ZU86
A0A2U2BCY8	UniRef90_A0A2U2BCY8
A0A2U2ZU96	UniRef90_A0A2U2ZU96
A0A2T6FJY2	UniRef90_A0A2T6FJY2
A0A2T3GFY6	UniRef90_A0A2T3GFY6
J9P8S7	UniRef90_J9P8S7
A0A2U3ZNA5	UniRef90_J9P8S7
A0A2Y9KD47	UniRef90_J9P8S7
A0A452UAS3	UniRef90_J9P8S7
M3YJW5	UniRef90_J9P8S7
UPI000653EDCA	UniRef90_J9P8S7
A0A2U2ZKP2	UniRef90_A0A2U2ZKP2
UPI0004E28B81	UniRef90_A0A2U2ZKP2
A0A2U8X4L7	UniRef90_A0A2U8X4L7
A0A2T5BDA2	UniRef90_A0A2T5BDA2
UPI000D3C0A2C	UniRef90_A0A2T5BDA2
UPI000FFEF0C3	UniRef90_A0A2T5BDA2
A0A2T6EBK5	UniRef90_A0A2T6EBK5
UPI000D382632	UniRef90_A0A2T6EBK5
UPI000D33ECA1	UniRef90_A0A2T6EBK5
G9K122	UniRef90_G9K122
A0A341BW41	UniRef90_G9K122
A0A384BB04	UniRef90_G9K122
A0A2Y9NMI9	UniRef90_G9K122
E2FB11	UniRef90_G9K122
W5PRI0	UniRef90_G9K122
W5PRI6	UniRef90_G9K122
A0A2Y9EVK1	UniRef90_G9K122
A0A340WAV6	UniRef90_G9K122
A0A2U4B777	UniRef90_G9K122
A0A452FV13	UniRef90_G9K122
A0A452FV41	UniRef90_G9K122
F1MWM8	UniRef90_G9K122
A0A452FVV7	UniRef90_G9K122
F1RWA3	UniRef90_G9K122
K7GPB4	UniRef90_G9K122
A0A452FVX6	UniRef90_G9K122
Q6EEI7	UniRef90_G9K122
UPI0006D90852	UniRef90_G9K122
UPI0003C17D1F	UniRef90_G9K122
UPI0002BCE27F	UniRef90_G9K122
UPI000383B62B	UniRef90_G9K122
UPI0003C87A24	UniRef90_G9K122
UPI0003C8812C	UniRef90_G9K122
UPI0005765472	UniRef90_G9K122
UPI000DBC63D4	UniRef90_G9K122
UPI000F44403F	UniRef90_G9K122
UPI000F7D4EAB	UniRef90_G9K122
UPI000A1BCD96	UniRef90_G9K122
UPI000A1BA782	UniRef90_G9K122
UPI000DBCAEA2	UniRef90_G9K122
A0A2T1C425	UniRef90_A0A2T1C425
A0A2T5J2W4	UniRef90_A0A2T5J2W4
UPI000D303A81	UniRef90_A0A2T5J2W4
Q10472	UniRef90_Q10472
A0A2J8MM72	UniRef90_Q10472
A0A024RC48	UniRef90_Q10472
H2QEF9	UniRef90_Q10472
A0A1D5QKP2	UniRef90_Q10472
G7PWN3	UniRef90_Q10472
A0A2K5I571	UniRef90_Q10472
A0A2J8XFN4	UniRef90_Q10472
A0A2K5LHK4	UniRef90_Q10472
A0A2K6QRG1	UniRef90_Q10472
A0A2R8ZP22	UniRef90_Q10472
A0A0D9RZ91	UniRef90_Q10472
A0A2K5Z9Y0	UniRef90_Q10472
G1R326	UniRef90_Q10472
A0A2K6E780	UniRef90_Q10472
K9K435	UniRef90_Q10472
A0A2J8MM79	UniRef90_Q10472
A0A2J8XFI8	UniRef90_Q10472
Q10472-2	UniRef90_Q10472
K7EJV8	UniRef90_Q10472
A0A2J8XFK3	UniRef90_Q10472
A0A2J8MM78	UniRef90_Q10472
I7GI27	UniRef90_Q10472
A0A2J8XFK4	UniRef90_Q10472
A0A443QHM4	UniRef90_Q10472
A0A2U3YMP7	UniRef90_Q10472
UPI000854316F	UniRef90_Q10472
UPI000FFCA8C4	UniRef90_Q10472
A0A2T5AIP0	UniRef90_A0A2T5AIP0
UPI000FFECB53	UniRef90_A0A2T5AIP0
A0A2T7PMQ0	UniRef90_A0A2T7PMQ0
A0A2T0UPU2	UniRef90_A0A2T0UPU2
UPI000D057D4C	UniRef90_A0A2T0UPU2
A0A2T6L263	UniRef90_A0A2T6L263
UPI00104E51A1	UniRef90_A0A2T6L263
A0A2T3VPU1	UniRef90_A0A2T3VPU1
A0A2U2ZLE9	UniRef90_A0A2U2ZLE9
A0A3N1LEU9	UniRef90_A0A2U2ZLE9
A0A2T0UPV4	UniRef90_A0A2T0UPV4
A0A2T6DXE4	UniRef90_A0A2T6DXE4
UPI000D301B73	UniRef90_A0A2T6DXE4
A0A2T6L0A8	UniRef90_A0A2T6L0A8
UPI001049EFBE	UniRef90_A0A2T6L0A8
A0A2T3VPV9	UniRef90_A0A2T3VPV9
S2YH09	UniRef90_S2YH09
A0A2T5AKA6	UniRef90_S2YH09
UPI00103D22AC	UniRef90_S2YH09
UPI001062C793	UniRef90_S2YH09
UPI000FFEF1D6	UniRef90_S2YH09
S2YEX5	UniRef90_S2YEX5
A0A2T5B2A3	UniRef90_S2YEX5
UPI000F4E3B6E	UniRef90_S2YEX5
A0A2T7T8Q7	UniRef90_A0A2T7T8Q7
UPI0004C0B14F	UniRef90_A0A2T7T8Q7
UPI00101DE321	UniRef90_A0A2T7T8Q7
A0A2T3VPY7	UniRef90_A0A2T3VPY7
A0A2T3VPS5	UniRef90_A0A2T3VPS5
A0A2T5AE60	UniRef90_A0A2T5AE60
A0A2T6LBE9	UniRef90_A0A2T6LBE9
UPI0010524A46	UniRef90_A0A2T6LBE9
A0A2T3VPR2	UniRef90_A0A2T3VPR2
A0A2U1EEZ9	UniRef90_A0A2U1EEZ9
A0A2T6LCQ6	UniRef90_A0A2U1EEZ9
UPI000D38CE6D	UniRef90_A0A2U1EEZ9
UPI001050F6B6	UniRef90_A0A2U1EEZ9
A0A2T6L714	UniRef90_A0A2T6L714
